Date,Close,High,Low,Open,Volume,MA20,MA50,RSI14,MACD,MACD_signal,MACD_diff,Bollinger_High,Bollinger_Low,ATR
2022-11-29,139.36471557617188,142.95816663670598,138.55520957308642,142.44481218129837,83763800,143.83483963012696,144.10939575195312,42.492239111349406,-0.003948679126779098,0.3419833690563242,-0.3459320481831033,153.89787269723968,133.77180656301425,4.618993913899959
2022-11-30,146.13699340820312,146.81817210889182,138.75265175216816,139.59177292691083,111380900,143.71782913208008,143.93939514160155,51.46436650539988,0.10003217338461923,0.2935931299219832,-0.193560956537364,153.61528046410044,133.82037780005973,4.8651743741016515
2022-12-01,146.41343688964844,147.22295811269422,144.7351791862477,146.31472470924987,71250400,143.89158782958984,143.83760559082032,51.79497768244567,0.20241115693892198,0.27535673532537097,-0.072945578386449,153.8500259639895,133.93314969519017,4.695360413554856
2022-12-02,145.91981506347656,146.10738776877085,143.7874333564375,144.09348175456344,65447400,144.3437301635742,143.74526092529297,51.125300674540775,0.24093869174481597,0.26847312660926,-0.027534434864444013,153.79542436432556,134.89203596282286,4.5475492078160045
2022-12-05,144.75489807128906,148.9900308557214,143.90589516228567,145.88031913079033,68826400,144.7509552001953,143.67515197753906,49.49878741716697,0.1754504909567629,0.24986859947876058,-0.07441810852199768,153.51132727202202,135.9905831283686,4.585876813931698
2022-12-06,141.0824737548828,145.41633393123826,140.1051284296616,145.18927938388143,64727200,144.94790344238282,143.524892578125,44.673589426184215,-0.1708142897837206,0.16573202162626435,-0.3365463114099849,153.1762609826921,136.71954590207355,4.637686005906338
2022-12-07,139.13768005371094,141.53659829976584,138.20969824104947,140.37169521657745,69721100,145.01898345947265,143.3162222290039,42.320816651306785,-0.5952979968415946,0.013526017932692563,-0.6088240147742872,153.01757974928415,137.02038716966115,4.544058438249912
2022-12-08,140.8258056640625,141.68469046865562,139.2956388988772,140.5395207716393,62128300,145.40300903320312,143.17916076660157,45.02722129559753,-0.7864213881912008,-0.1464634632920861,-0.6399579248991147,151.62452722982198,139.18149083658426,4.401412150870966
2022-12-09,140.34207153320312,143.70846830830249,139.0981746838461,140.51976247530513,76097000,145.1705207824707,143.17750183105468,44.3845453303969,-0.9657883475428548,-0.3103284401422398,-0.655459907400615,151.77202747694463,138.56901408799678,4.416332256127067
2022-12-12,142.64227294921875,142.65213964669184,139.25612782207975,140.87515496362036,70462700,144.91335220336913,143.3062124633789,48.172631819861735,-0.9118200306856181,-0.4306267582509155,-0.4811932724347026,151.48799903052708,138.33870537621118,4.343452225304568
2022-12-13,143.6097412109375,148.05219553159674,142.39547458111565,147.5882046530128,93886200,144.77464904785157,143.3704977416992,49.723742817028224,-0.7819690945414095,-0.5008952255090143,-0.2810738690323952,151.336391276723,138.21290681898014,4.4372571342457485
2022-12-14,141.37863159179688,144.78450984521314,139.35484405860026,143.49126458622354,82291200,144.43751525878906,143.31821380615236,46.28357607003632,-0.8493029564163805,-0.5705767716904876,-0.27872618472589294,150.9696195778037,137.9054109397744,4.508143466557686
2022-12-15,134.75445556640625,139.98668286120417,134.29046466082826,139.3055040822211,98931900,143.83087387084962,143.12753387451173,37.89966453290167,-1.4208030387551105,-0.7406220251034121,-0.6801810136516984,151.49562357489464,136.1661241668046,4.692430856872753
2022-12-16,132.7898712158203,135.88971607194347,132.01984711589319,134.9420010552602,160156900,143.0307357788086,142.9166815185547,35.82688853149247,-2.0090870054346794,-0.9943150211696656,-1.0147719842650138,151.72811706528987,134.33335449232735,4.633676435385433
2022-12-19,130.67726135253906,133.47107341378072,129.64070069453433,133.38222793972224,79592600,142.09683380126953,142.76883666992188,33.692915600505785,-2.6156249512666534,-1.3185770071890632,-1.2970479440775902,151.82706457474504,132.366603027794,4.576297598518358
2022-12-20,130.60813903808594,131.5459873422408,128.2289547136537,129.70977258242192,77432800,141.321378326416,142.61310485839843,33.622350245091894,-3.066539082615378,-1.6681694222743262,-1.398369660341052,152.06555538550242,130.5772012673296,4.486350100666125
2022-12-21,133.71786499023438,135.06047393891612,131.05239555108,131.27945009767515,85928000,140.59429702758788,142.54795196533203,39.73726372395276,-3.1368037638982855,-1.9618962905991182,-1.1749074732991673,151.33012272592856,129.8584713292472,4.483920443534986
2022-12-22,130.5390167236328,132.83922210681123,128.6337051126469,132.63191605711017,77852100,139.66434173583986,142.4318377685547,36.078385893786944,-3.4096907261832996,-2.251455177715955,-1.1582355484673448,150.50044008828752,128.8282433833922,4.526794688824449
2022-12-23,130.17381286621094,130.7266493371687,127.98220038229682,129.24583090553293,63814900,138.86223373413085,142.21676055908202,35.67201015333461,-3.6137672496347477,-2.5239175920997137,-1.089849657535034,150.01018296168326,127.71428450657847,4.399484279256408
2022-12-27,128.3671875,129.72954501138923,127.07394206581392,129.6999298536339,69007800,138.16180725097655,142.05642059326172,33.652634244709176,-3.8765919938071534,-2.7944524724412014,-1.082139521365952,150.07292260081138,126.25069190114174,4.306654745052166
2022-12-28,124.42821502685547,129.35440133807893,124.2603907760934,128.01179226832107,85438400,137.41498222351075,141.73786361694337,29.704343934097622,-4.35255115597306,-3.1060722091475736,-1.2464789468254867,150.72199510313163,124.10796934388986,4.362894446261691
2022-12-29,127.95255279541016,128.8114224477477,126.09659687618785,126.35326658304521,75703700,136.5057601928711,141.4633804321289,36.844097467815786,-4.394708157261363,-3.3637993987703316,-1.030908758491031,149.78968548961868,123.2218348961235,4.364345373021016
2022-12-30,128.26846313476562,128.28821159493137,125.80044037402875,126.76791156272077,77034200,135.59851150512696,141.193046875,37.457297787120616,-4.352454177840542,-3.5615303545843737,-0.7909238232561684,148.52555570026448,122.67146730998947,4.230304362155416
2023-01-03,123.47061157226562,129.22605213593528,122.58211921528644,128.6139854814398,112117500,134.4760513305664,140.8360208129883,32.324155888835705,-4.652483188375896,-3.779720921342679,-0.8727622670332176,147.52136214237612,121.43074051875669,4.402706402047803
2023-01-04,124.7441177368164,127.01470850998557,123.48048749262259,125.26733892869382,89113600,133.47551231384278,140.42798416137694,34.875280199834506,-4.732938665687271,-3.9703644702115977,-0.7625741954756737,146.2812527887842,120.66977183890137,4.341377154595813
2023-01-05,123.4212417602539,126.13607477860468,123.16457206143644,125.50425969688034,80962700,132.59245071411132,139.95051910400392,33.464108179219394,-4.8475655287688255,-4.145804681923043,-0.7017608468457821,145.61213952589674,119.5727619023259,4.243528980493843
2023-01-06,127.96244049072266,128.62387085680967,123.2929310044788,124.39861137948095,87754700,132.0336887359619,139.50691146850585,42.12199433530362,-4.519869120732437,-4.220617569684922,-0.2992515510475151,144.8392668359531,119.2281106359707,4.32120118562506
2023-01-09,128.48562622070312,131.70394674213998,128.22895654270584,128.8015412677692,70790800,131.41667976379395,139.1327052307129,43.041562695000415,-4.16988282690798,-4.210470621129534,0.040587794221554674,143.64441527348623,119.18894425410168,4.279794404610221
2023-01-10,129.05825805664062,129.58147936363704,126.48163338512475,128.59426707667564,63896200,130.85248908996581,138.85963912963868,44.08863066167323,-3.802476976436168,-4.128871892190861,0.32639491575469304,142.4034275008274,119.30155067910422,4.195512374174654
2023-01-11,131.782958984375,131.80269238208612,128.79170729193848,129.57159828407498,69458900,130.30952339172364,138.42542221069337,48.90199550433491,-3.2539352591653596,-3.953884565585761,0.6999493064204012,140.53783143015048,120.0812153532968,4.110903282458438
2023-01-12,131.70396423339844,132.5430854442494,129.75915527463124,132.16795510561155,71379600,129.71423454284667,138.03693344116212,48.77090430429152,-2.7933857997386156,-3.721784812416332,0.9283990126777164,137.97320205210818,121.45526703358516,4.016119488684134
2023-01-13,133.03668212890625,133.19463966232263,129.97633400317605,130.3415976184994,57809700,129.29713706970216,137.72812301635742,51.15012690142876,-2.294409316503476,-3.436309713233761,1.1419003967302852,135.81716490706097,122.77710923234335,3.9591327865743087
2023-01-17,134.20159912109375,135.53432625738486,132.41474784548592,133.10579321952497,63646600,129.2694942474365,137.55338973999022,53.19628933227405,-1.7843983594182191,-3.105927442470653,1.3215290830524338,135.70082311985914,122.83816537501389,3.8991646169546397
2023-01-18,133.48097229003906,136.83748784767334,133.303266255476,135.07038458340625,69672800,129.30404930114747,137.48546981811523,51.75216262190717,-1.4219680022484624,-2.7691355544262146,1.3471675521777522,135.81756705417988,122.79053154811507,3.873097258043405
2023-01-19,133.54019165039062,134.50765533885576,132.0593734264766,132.36540678256628,58280400,129.44719581604005,137.4240657043457,51.867799841976336,-1.1170837791130737,-2.4387251993635863,1.3216414202505127,136.19669860907285,122.69769302300723,3.7713247333531004
2023-01-20,136.10690307617188,136.25499390289588,132.50358558076502,133.55002780951733,80223600,129.72213401794434,137.40333358764647,56.71062832857906,-0.6607321654362579,-2.083126592578121,1.422394427141863,137.06067653119996,122.38359150468871,3.7699021325515116
2023-01-23,139.3054962158203,141.4872415250396,136.136538833656,136.3537266947968,81760300,130.00151557922362,137.43512191772462,61.86058988338576,-0.04050358898891204,-1.674601991860279,1.634098402871367,138.2910863156539,121.71194484279334,3.884933298002669
2023-01-24,140.7073516845703,141.32930018220668,138.50587272731724,138.51573942626007,66435100,130.50993232727052,137.58636306762696,63.888272117443805,0.5577209865210193,-1.2281373961840194,1.7858583827050387,140.02561603798537,120.99424861655567,3.8091114520660097
2023-01-25,140.0458984375,140.60860145852004,137.03489874919626,139.0883015683729,65799300,131.00353660583497,137.48744430541993,62.20772445002311,0.967294158604119,-0.7890510852263918,1.756345243830511,141.38322785460363,120.62384535706632,3.7993501294451555
2023-01-26,142.11907958984375,142.4053645091988,140.08540973782974,141.33917349067576,54105100,131.69113121032714,137.37411300659178,65.28958042403136,1.4425434975046016,-0.3427321686801931,1.7852756661847948,143.05633410792473,120.32592831272957,3.6965012681775584
2023-01-27,144.06385803222656,145.34723680622537,141.25031251687773,141.3292912944412,70555800,132.67291336059571,137.32771408081055,67.93142082845269,1.9535896245539845,0.11653218996664244,1.837057434587342,144.73024041286814,120.61558630832329,3.7251029125468498
2023-01-30,141.1713104248047,143.6887039381187,141.02323465611641,143.1062524963994,64015300,133.33385124206544,137.1887141418457,60.54975815995471,2.100974221227915,0.5134205962188969,1.587553625009018,145.72820357980112,120.93949890432975,3.6762115170870855
2023-01-31,142.44482421875,142.49418783542103,140.46053336332577,140.87516062877287,65874500,134.04266929626465,137.0998649597168,62.482717382934375,2.2940946013729047,0.8695553972496985,1.4245392041232061,146.81297125498747,121.27236733754182,3.558886013873384
2023-02-01,143.57025146484375,144.7351696002277,139.51282411039048,142.1289302044529,77663600,135.04765129089355,136.99541732788086,64.15422901559907,2.5090338863444117,1.1974510950686412,1.3115827912757705,147.49120144230693,122.60410113948018,3.6777045478708
2023-02-02,148.89134216308594,149.24672407231745,146.2752209542802,146.9958815985471,118339000,136.25501251220703,136.98613815307618,70.78235999773102,3.073315103930071,1.5726238968409272,1.5006912070891436,149.14330373132452,123.36672129308955,3.8204736949852927
2023-02-03,152.52427673339844,155.36745253753844,145.93957351960248,146.13701293629845,154357300,137.71016426086425,137.114278717041,74.27922456175395,3.770198985380489,2.0121389145488395,1.7580600708316494,151.03813640291764,124.38219211881083,4.221002646624626
2023-02-06,149.78968811035156,151.14217893420934,148.85183962560956,150.61895772492184,69858300,138.8015266418457,137.1448826599121,67.7101172841597,4.055081578007361,2.420727447240544,1.6343541307668166,152.33112048568066,125.27193279801074,4.1818193938506445
2023-02-07,152.67236328125,153.2449481745533,148.71364771535568,148.71364771535568,83322600,140.01086349487304,137.21556747436523,70.6561925957676,4.462025428279446,2.8289870434483246,1.6330383848311216,153.9534740323011,126.06825295744498,4.206782327089713
2023-02-08,149.97727966308594,152.60326780122008,149.23687049310803,151.91222225530666,64120100,141.05681457519532,137.29079360961913,64.71161706217435,4.515014362191465,3.166192507196953,1.3488218549945121,154.6911209755655,127.42250817482515,4.151690217164875
2023-02-09,148.940673828125,152.35643407265164,148.49643142830433,151.81346444457745,56007100,141.91470031738282,137.42209274291992,62.53239363109238,4.422384550220329,3.4174309158016283,1.0049536344187007,155.26313120167424,128.5662694330914,4.130855390535048
2023-02-10,149.30650329589844,149.6327824911062,147.53670230127932,147.77400037597405,57450700,142.79482727050782,137.62092849731445,63.00587402254421,4.328596768467378,3.5996640863347786,0.7289326821325992,155.64620996800463,129.94344457301102,3.98551430477018
2023-02-13,152.11448669433594,152.5198501850578,149.21753098880535,149.24719136406156,62199000,143.74871749877929,137.7404783630371,66.50475917677068,4.429786250234656,3.7656885191147547,0.6640977311199014,156.39171326724616,131.1057217303124,3.9367146541617712
2023-02-14,151.47181701660156,152.03539434579272,149.15821711991074,150.40399819813007,61707600,144.6122283935547,137.84164596557616,64.98973473944388,4.40731676735291,3.8940141687623857,0.5133025985905242,156.8826194675514,132.34183731955798,3.8666828627520156
2023-02-15,153.57777404785156,153.745854522139,151.1554147270533,151.38281594677636,65573800,145.6170684814453,137.99480514526368,67.59485214105146,4.507483211834739,4.016707977376856,0.4907752344578826,157.35669845803898,133.87743850485163,3.775522643632993
2023-02-16,151.97604370117188,154.566483327967,151.6201041650226,151.77828778035447,68167900,146.5388610839844,138.13922805786132,63.711773598164804,4.406820504364987,4.094730482774483,0.31209002159050403,157.18485694860323,135.89286521936555,3.7162981092980933
2023-02-17,150.82916259765625,151.27408335489702,149.14834246660095,150.6314217151784,59144100,147.27497406005858,138.3341618347168,61.00923557561799,4.186244443196671,4.11303327485892,0.07321116833775054,156.9230809487489,137.62686717136827,3.652826903960438
2023-02-21,146.80506896972656,149.59326523615655,146.73586644892643,148.50566773790462,58867200,147.64995269775392,138.4875096130371,52.581356984736324,3.64471163357814,4.019368946602764,-0.374657313024624,156.5866846148199,138.71322078068795,3.684288992872537
2023-02-22,147.23020935058594,148.2584708875877,145.4999504020457,147.19065212608928,51011300,147.9760955810547,138.6155976867676,53.31510682616825,3.2128129483492387,3.8580577469520594,-0.6452447986028207,156.3328291394519,139.6193620226575,3.6181626709203556
2023-02-23,147.7146759033203,148.64407457569817,145.57905341345287,148.39689471971093,48394200,148.3595344543457,138.76304977416993,54.18511164187532,2.876464439076358,3.661739085376919,-0.7852746463005613,155.8883429251658,140.83072598352558,3.578652563157852
2023-02-24,145.05502319335938,145.5296042594395,144.07618560082526,145.45050490064946,55469600,148.50633163452147,138.81130477905273,48.807631269255694,2.3679972775798888,3.4029907238175134,-1.0349934462376247,155.64720433283242,141.36545893621053,3.5829266873962236
2023-02-27,146.25135803222656,147.48725716556407,145.7866587511589,146.0437354263551,44998500,148.61570663452147,138.8641371154785,51.155774535659,2.038073964093968,3.1300073718728045,-1.0919334077788365,155.5449257953631,141.68648747367985,3.500734350596829
2023-02-28,145.74713134765625,147.3982909462784,145.17367228142913,145.39119175781394,50547000,148.84449768066406,138.9515071105957,50.11244214091109,1.7161379121481843,2.8472334799278807,-1.1310955677796963,155.03857829505944,142.6504170662687,3.4095832301862883
2023-03-01,143.6708221435547,145.56916169404062,143.37420328858403,145.1736799451875,55479000,148.9057975769043,139.12983444213867,45.95600530199284,1.278720180955787,2.5335308201334623,-1.2548106391776752,154.8651451567442,142.94644999706438,3.3355364322495693
2023-03-02,144.26405334472656,145.05503189340783,142.27671766674902,142.75131384795435,52238100,148.94048767089845,139.3593180847168,47.300921661620556,0.9687649582523079,2.2205776477572314,-1.2518126895049235,154.7821105111257,143.0988648306712,3.2957348461359435
2023-03-03,149.3262939453125,149.4053933099208,145.66803508048022,146.3700174255545,70732300,148.96223526000978,139.73229873657226,57.10961688826543,1.1187079518133771,2.0002037085684607,-0.8814957567550836,154.80620239005285,143.1182681299667,3.4275637832115367
2023-03-06,152.09471130371094,154.53684949594242,151.72888994336137,152.05515407809082,87558000,148.94075698852538,140.16203018188477,61.34671125009215,1.4442782579592688,1.8890186184466224,-0.44474036048735366,154.73514737006545,143.1463666069853,3.5549203380271353
2023-03-07,149.88986206054688,152.29244288057856,149.42516275115915,151.96616367909397,56182000,148.94576568603514,140.485470123291,56.55479048939686,1.5070102874455245,1.812616952246403,-0.3056066648008786,154.74325504118772,143.14827633088257,3.505803180269441
2023-03-08,151.14552307128906,151.73876071934626,150.11726157953802,151.08620232381537,47204800,148.86942367553712,140.89760025024415,58.54095766955999,1.6391520973023148,1.7779239812575853,-0.13877188395527051,154.50660834488258,143.23223900619166,3.387452857307294
2023-03-09,148.89122009277344,152.79665789932534,148.53528057877597,151.82771731158803,53833600,148.81512069702148,141.2719483947754,53.78679406057416,1.5441717722965222,1.7311735394653727,-0.18700176716885042,154.42944895437626,143.2007924396667,3.449876033253157
2023-03-10,146.8248291015625,149.23730682187812,145.94486944980744,148.51554589298388,68572400,148.70932846069337,141.64110122680665,49.79485697331619,1.2873192816421408,1.6424026879007263,-0.3550834062585855,154.38955849137943,143.0290984300073,3.4386304145972657
2023-03-13,148.7726287841797,151.41250811707283,146.03387146368914,146.1426312153812,84457100,148.68263473510743,142.12798950195312,53.31229933165291,1.2267913017468572,1.5592804106699525,-0.33248910892309524,154.3564025141935,143.00886695602136,3.5772022887962964
2023-03-14,150.86866760253906,151.66952778576984,148.4067663113716,149.57344779147112,73695900,148.62034378051757,142.5863117980957,56.818346562128774,1.3325939434444933,1.5139431172248607,-0.1813491737803674,154.1679871111929,143.07270044984224,3.554742230625007
2023-03-15,151.26417541503906,151.52123700910988,148.22879983662045,149.48447760738804,77167900,148.60996170043944,143.04622604370118,57.467395851928146,1.4318519760458344,1.4975248889890556,-0.0656729129432212,154.1369594924743,143.0829639084046,3.536006155043894
2023-03-16,154.09193420410156,154.69505367945354,149.9294186304983,150.4435569750594,76161100,148.63566970825195,143.65865249633788,61.879165134184284,1.7188770391653065,1.5417953190243057,0.17708172014100088,154.25880349546145,143.01253592104246,3.623836790323275
2023-03-17,153.25148010253906,154.9718569877903,152.53960105254944,154.31929867752348,98944600,148.6994415283203,144.22879974365233,59.890750737619875,1.857121111408759,1.6048604775011965,0.25226063390756237,154.49882836189195,142.90005469474866,3.538723872103102
2023-03-20,155.62445068359375,156.0397261696518,152.4111121554213,153.32074741504434,73641400,148.9392059326172,144.87286392211914,63.46087724924405,2.133565019359878,1.7106013858729328,0.4229636334869453,155.42665132819647,142.45176053703793,3.545144596540773
2023-03-21,157.4832305908203,157.60187209543255,154.77413390443738,155.5453489444009,73938300,149.47311401367188,145.4632797241211,66.01283954348472,2.4741167344922417,1.8633044555967948,0.6108122788954469,156.8647227534039,142.08150527393985,3.4939012818589448
2023-03-22,156.04957580566406,160.31095376257457,156.02979719452793,157.50299444764113,75701800,149.9140823364258,146.0145587158203,62.39328369248226,2.59837006993115,2.010317578463666,0.5880524914674838,157.7563978866547,142.0717667861969,3.5501338023009232
2023-03-23,157.13714599609375,159.7276007367605,155.90124691129472,157.03828312130508,67622100,150.38520584106445,146.57613647460937,64.00563180295467,2.7528662303243436,2.158827308835802,0.5940389214885418,158.75665349111856,142.01375819101034,3.569863803955556
2023-03-24,158.44227600097656,158.53125712176995,156.06935559319226,157.06795670652497,59196500,151.0545684814453,147.1093228149414,65.89531336129747,2.9466514705623865,2.316392141181119,0.6302593293812677,159.74882272669353,142.36031423619707,3.4907236414285663
2023-03-27,156.49449157714844,158.9564080964957,156.08911303822106,158.13576925671327,52390300,151.5667251586914,147.6051333618164,60.7678807811921,2.9095186253088627,2.4350174380066676,0.47450118730219515,160.27564159911972,142.8578087182631,3.446193028346143
2023-03-28,155.87161254882812,156.7021483382564,154.2204529064242,156.18801000892674,45992200,152.07294921875,148.06183197021485,59.18195719428272,2.797580677334736,2.5075300858722813,0.2900505914624545,160.543666486709,143.60223195079104,3.37730034288086
2023-03-29,158.9564208984375,159.23326112130354,157.5524411719995,157.57220469744664,51305700,152.83722915649415,148.5569284057617,64.16933429128017,2.924080322311511,2.5908401331601274,0.3332401891513834,160.88544910479408,144.78900920819422,3.376182359280471
2023-03-30,160.5284881591797,160.6372479005565,159.45078759523014,159.70784921727477,49501700,153.65045089721679,149.09787872314453,66.4210558452449,3.1152739530241433,2.695726897132931,0.4195470558912122,161.34848637695194,145.95241541748163,3.255085548054652
2023-03-31,163.03981018066406,163.13868814753852,160.08354906302839,160.60756909681194,68749800,154.33612670898438,149.68787109375,69.6971695650808,3.4299012158031985,2.842561760866985,0.5873394549362136,162.77837118860475,145.893882229364,3.240803657801472
2023-04-03,164.29550170898438,164.4141432098461,162.36750188667764,162.41694087425697,56976200,154.94616622924804,150.25164306640625,71.20969749538891,3.7374859884356795,3.021546606380724,0.7159393820549553,164.3597702395553,145.53256221894077,3.155506348184827
2023-04-04,163.76161193847656,164.9579540581038,163.24747358574663,164.7206710388915,46278300,155.63975372314454,150.7407653808594,69.61859276577079,3.893289278880019,3.1958951408805834,0.6973941379994355,165.49474536481029,145.7847620814788,3.052290214197138
