Open,High,Low,Close,Volume,MA20_scaled,MA50_scaled,RSI14_scaled,MACD_scaled,MACD_signal_scaled,MACD_diff_scaled,Bollinger_High_scaled,Bollinger_Low_scaled,ATR_scaled,date,tic
152.8433183089133,153.20797707085114,146.9791368105924,148.47720336914062,80379300,-1.5279158788529994,-1.3159018727499863,-0.04263390356444613,-0.030078642283183504,-0.5298903746758822,1.4086201955972628,-1.4509533194147832,-1.57499228837166,0.5828124370920444,2022-11-01,AAPL
146.80172383520585,149.97528368505897,142.90869682596562,142.93826293945312,93604600,-1.5301295175809564,-1.330381727609365,-0.5635454572605068,-0.13573455064615741,-0.45068470719569353,0.8653066197734782,-1.4533519784849962,-1.5769459047630585,0.678984675643732,2022-11-02,AAPL
140.01109670781145,140.7404292605941,136.74883853349507,136.87696838378906,97918500,-1.540713360482634,-1.3490685557273296,-1.0358184639220342,-0.37253605473019263,-0.43787892749517343,0.11371233932744451,-1.4516426575799863,-1.6008732260520246,0.7257979259807457,2022-11-03,AAPL
140.27294531486436,140.84553006556408,132.66154945569053,136.6103973388672,140814800,-1.543105569303489,-1.369562434719496,-1.0552800335626717,-0.562746865521008,-0.4682456236757414,-0.37496598574128814,-1.4490818472856657,-1.608688335353252,0.8658832053985203,2022-11-04,AAPL
135.35665734492238,137.37056348588825,133.93506945075268,137.1435089111328,83374600,-1.5451569489080867,-1.3855225951505805,-0.9945565204230217,-0.6940505523358164,-0.5205732233243674,-0.6235460660991016,-1.4473078493735523,-1.6149229132380893,0.7659468223114188,2022-11-07,AAPL
138.61444628445304,139.62139172038218,135.73178893253106,137.71607971191406,89908500,-1.5439427823504086,-1.3996428251851043,-0.926187541209961,-0.7767070389552052,-0.5800830329979515,-0.7048430103595043,-1.4485325878002717,-1.6110393721083265,0.6951456733127975,2022-11-08,AAPL
136.72887901579847,136.77824263467366,132.8688760001459,133.14529418945312,74917800,-1.5491882600666633,-1.4151769049754133,-1.2995891828352713,-0.9504656436013581,-0.6647895411991012,-0.9900497348389381,-1.4387331185770025,-1.6328074889291417,0.6757877124229195,2022-11-09,AAPL
139.43384265889435,144.99183654785156,137.7160881791185,144.99183654785156,118854000,-1.5425250538922122,-1.421768744301478,-0.10806150057200899,-0.7781628572910415,-0.6957669145528603,-0.3818783689683863,-1.4319278164724212,-1.6264677881866656,0.9968587782905896,2022-11-10,AAPL
143.955271925704,148.09167786414133,142.5238023668343,147.78564453125,93979700,-1.5238323325649787,-1.426994326374484,0.1109197099258862,-0.5657817650090011,-0.6752039852935323,0.20151714496673495,-1.4210301892634154,-1.599612853380905,0.9908590528595722,2022-11-11,AAPL
147.0649830587826,148.35822845841318,145.544668037547,146.38380432128906,73374100,-1.5139498363366535,-1.431745316373849,-0.019992844624953,-0.4305958246090322,-0.6298905112665192,0.48167376130083117,-1.412354199267283,-1.5886413803572548,0.8518695057538929,2022-11-14,AAPL
150.2734377369584,151.6259135896167,146.66023757913166,148.12130737304688,89868300,-1.503383905481279,-1.4345115586455328,0.12421232273031356,-0.27798665389143745,-0.5610566215888136,0.7479062877086032,-1.3985707633257365,-1.5819005296175896,0.8404461175389822,2022-11-15,AAPL
147.22294689122086,147.9534742124063,145.4064651591236,146.8872833251953,64218300,-1.4950189298238663,-1.4390271813515587,-0.0011667183584509002,-0.1886635205961023,-0.4869184048484302,0.8079470801742893,-1.3901565003047318,-1.5737987796560158,0.7074184648375635,2022-11-16,AAPL
144.55748402489598,149.5429089514445,144.28106579714384,148.79263305664062,80389400,-1.4827706675581267,-1.441303492484964,0.16831364734711968,-0.07049627728284891,-0.40237831003835134,0.9256881234878274,-1.3761144959723426,-1.5638415782897843,0.7072689129046595,2022-11-17,AAPL
150.36226138845927,150.74727347635653,148.05218886107582,149.3553009033203,74829600,-1.475869426299068,-1.4451054599071849,0.21909283000752894,0.03494503236729242,-0.31223378737722296,0.9891258198284997,-1.3637324686907184,-1.5631792610849298,0.5827968642530119,2022-11-18,AAPL
148.23976345815655,148.44706955079,145.83096367172806,146.11724853515625,58724100,-1.4777995243387507,-1.455002943398749,-0.14474445810202113,0.033033096914741704,-0.24052638065358803,0.7804322308796406,-1.3667773113231474,-1.5638272833459328,0.5073844776131665,2022-11-21,AAPL
146.23571841721474,148.49642726977405,145.05105196598853,148.25949096679688,51804100,-1.480887250912861,-1.4572276833648694,0.0673429282413242,0.08318823198464931,-0.17245198802963302,0.7393093809862812,-1.3743866389728454,-1.5618329530281374,0.4335337928364858,2022-11-22,AAPL
147.53882889151882,149.88839824806996,147.43023497007337,149.13812255859375,58301400,-1.4777030344468605,-1.4598297501836992,0.15393522842218577,0.14158810227254265,-0.10552369885447246,0.7263363952521523,-1.367664063269192,-1.5626448344650112,0.31713783899272874,2022-11-23,AAPL
146.41341229167975,146.97613037369675,145.23862757756845,146.21597290039062,35195900,-1.4719575454603977,-1.4624480749973063,-0.19109136353505138,0.109599278910399,-0.05881090192120293,0.49751299127557524,-1.36310014300187,-1.5557347725832573,0.2788736500240049,2022-11-25,AAPL
143.28395040385445,144.76476841756258,141.54646269068775,142.37571716308594,69246000,-1.4901856793408381,-1.4665185719829594,-0.5978573097108809,-0.01607598025175,-0.04827319895703588,0.08803950222398041,-1.4010468635233442,-1.5516813798429256,0.280641973701099,2022-11-28,AAPL
142.44481218129837,142.95816663670598,138.55520957308642,139.36471557617188,83763800,-1.5094722750636025,-1.4750472231974467,-0.8840645407360354,-0.19273495856793785,-0.07756094682970037,-0.36275314315625146,-1.4271404637371325,-1.5629520800584658,0.26937221693759833,2022-11-29,AAPL
139.59177292691083,146.81817210889182,138.75265175216816,146.13699340820312,111380900,-1.513309055395285,-1.480672469194247,-0.15265151021500614,-0.15974918818556316,-0.09394845565645552,-0.21673262704536583,-1.435854758787026,-1.5612941515027743,0.4363211459577368,2022-11-30,AAPL
146.31472470924987,147.22295811269422,144.7351791862477,146.41343688964844,71250400,-1.5076114986444615,-1.4840406410017724,-0.12569989525158795,-0.12727157752995757,-0.10012426885280092,-0.10114429871957917,-1.4286159131721141,-1.5574448003931634,0.3211606704970584,2022-12-01,AAPL
144.09348175456344,146.10738776877085,143.7874333564375,145.91981506347656,65447400,-1.4927857279391934,-1.4870962856786316,-0.18029235346242137,-0.11504951562325358,-0.10245542490024322,-0.0576258166856934,-1.4302996623834148,-1.5247142169970656,0.22092151067479168,2022-12-02,AAPL
145.88031913079033,148.9900308557214,143.90589516228567,144.75489807128906,68826400,-1.479432797756377,-1.4894161601595348,-0.31288665785752795,-0.13582429003388624,-0.10875590735337287,-0.10255545623022803,-1.4390603627666063,-1.4872164544050428,0.24691363363889007,2022-12-05,AAPL
145.18927938388143,145.41633393123826,140.1051284296616,141.0824737548828,64727200,-1.472974854626507,-1.4943881781028094,-0.7062395975169607,-0.24566961514080293,-0.1372490278023742,-0.3537585883959687,-1.4493927999820875,-1.4623340698483165,0.28204838440862423,2022-12-06,AAPL
140.37169521657745,141.53659829976584,138.20969824104947,139.13768005371094,69721100,-1.4706441371601422,-1.5012929888774114,-0.8980389991328571,-0.3803282734792249,-0.18879407642445103,-0.6146882066150148,-1.4542860522538743,-1.452065166715442,0.21855422189794144,2022-12-07,AAPL
140.5395207716393,141.68469046865562,139.2956388988772,140.8258056640625,62128300,-1.4580519185750895,-1.5058282928454374,-0.6774113223558298,-0.4409582082171399,-0.24297502453839434,-0.64452450676798,-1.4972436046952022,-1.3782981453433782,0.1218176860774185,2022-12-08,AAPL
140.51976247530513,143.70846830830249,139.0981746838461,140.34207153320312,76097000,-1.4656752204381416,-1.5058831862986124,-0.7298026399002201,-0.4978586585640903,-0.2984684216070239,-0.6593803922326181,-1.492695140432472,-1.3992044008342457,0.1319358554533836,2022-12-09,AAPL
140.87515496362036,142.65213964669184,139.25612782207975,142.64227294921875,70462700,-1.474107791555208,-1.5016242076530057,-0.42099563154537895,-0.48073832857274973,-0.33920783073407423,-0.49237690289756364,-1.5014537239828765,-1.4070657486837215,0.0825117740993948,2022-12-12,AAPL
147.5882046530128,148.05219553159674,142.39547458111565,143.6097412109375,93886200,-1.4786558752563719,-1.499497035851818,-0.29454816314849236,-0.4395458103336851,-0.36300447129701474,-0.3005981458315768,-1.5061288514052549,-1.4113597513277727,0.14612620179089858,2022-12-13,AAPL
143.49126458622354,144.78450984521314,139.35484405860026,141.37863159179688,82291200,-1.4897105097773053,-1.5012270884588275,-0.5749925522443864,-0.4609060824715083,-0.38660234916533187,-0.2983483091309387,-1.51743898815186,-1.4218558026928079,0.19419824313791642,2022-12-14,AAPL
139.3055040822211,139.98668286120417,134.29046466082826,134.75445556640625,98931900,-1.5096023125170746,-1.5075366041712324,-1.258453884844517,-0.6422026388492038,-0.44418871660435,-0.6830711635897464,-1.5012186059525547,-1.4812245440065848,0.3191739719988096,2022-12-15,AAPL
134.9420010552602,135.88971607194347,132.01984711589319,132.7898712158203,160156900,-1.535838882272918,-1.5145136165996604,-1.4274277870415897,-0.8288235346761317,-0.5301026588929988,-1.0037169349581807,-1.494049205541308,-1.543784226735606,0.2793292672871947,2022-12-16,AAPL
133.38222793972224,133.47107341378072,129.64070069453433,130.67726135253906,79592600,-1.5664615768084615,-1.519405738111456,-1.6013904984424343,-1.0212351270625044,-0.6399150147138025,-1.2742280988038759,-1.4909979617676703,-1.6109172382326105,0.240417424505151,2022-12-19,AAPL
129.70977258242192,131.5459873422408,128.2289547136537,130.60813903808594,77432800,-1.5918888022598183,-1.5245588357829005,-1.6071430271556681,-1.1642782897179222,-0.7583056011308625,-1.3713268932158087,-1.4836436220232931,-1.6719966024147654,0.179418925996502,2022-12-20,AAPL
131.27945009767515,135.06047393891612,131.05239555108,133.71786499023438,85928000,-1.6157298359571564,-1.5267147165773505,-1.108651732670338,-1.1865683035696037,-0.8577771419505839,-1.1571782411933653,-1.5063221546696477,-1.6965296997921586,0.17777123772913309,2022-12-21,AAPL
132.63191605711017,132.83922210681123,128.6337051126469,130.5390167236328,77852100,-1.6462231184598377,-1.5305568846686455,-1.4069255761561508,-1.2731360365788182,-0.9558371826401757,-1.1412011746631558,-1.5319070733415472,-1.7316954570222065,0.20684669452110688,2022-12-22,AAPL
129.24583090553293,130.7266493371687,127.98220038229682,130.17381286621094,63814900,-1.6725242816564025,-1.537673695655895,-1.4400535622847879,-1.337875084013199,-1.0481074483083652,-1.0756654947596773,-1.547025129503542,-1.7697192823163042,0.12051028702115289,2022-12-23,AAPL
129.6999298536339,129.72954501138923,127.07394206581392,128.3671875,69007800,-1.6954913025580598,-1.5429792751417126,-1.604674257937003,-1.4212507868727904,-1.1397249484251408,-1.068276704336674,-1.5450904276166118,-1.819677490549305,0.05755731624459542,2022-12-27,AAPL
128.01179226832107,129.35440133807893,124.2603907760934,124.42821502685547,85438400,-1.7199797341468313,-1.5535201864483354,-1.9265411747371555,-1.5722389664789445,-1.245255966192787,-1.2257667338677365,-1.5250749826372574,-1.8928170918995004,0.0956966465458325,2022-12-28,AAPL
126.35326658304521,128.8114224477477,126.09659687618785,127.95255279541016,75703700,-1.7497931719367728,-1.5626027152308706,-1.344504324398531,-1.5856124014039272,-1.3325361009966767,-1.0191811550763001,-1.5538246087672896,-1.923064367746277,0.09668060225197359,2022-12-29,AAPL
126.76791156272077,128.28821159493137,125.80044037402875,128.26846313476562,77034200,-1.7795419037102833,-1.5715479346444678,-1.2945158786084483,-1.5722082021763437,-1.3994983198592363,-0.7891983957264759,-1.5928065717300308,-1.9418505917068534,0.005779792372689857,2022-12-30,AAPL
128.6139854814398,129.22605213593528,122.58211921528644,123.47061157226562,112117500,-1.8163474313572598,-1.58336177120618,-1.7129725842509311,-1.667386187454791,-1.473389251225371,-0.8676259482823124,-1.6237728826347249,-1.9842015076423527,0.12269539118723512,2023-01-03,AAPL
125.26733892869382,127.01470850998557,123.48048749262259,124.7441177368164,89113600,-1.8491551578820047,-1.596863525913283,-1.5050034503328344,-1.6929090201350332,-1.5379512971202054,-0.7620303336265868,-1.662014127559556,-2.0101763804490242,0.08110455099085132,2023-01-04,AAPL
125.50425969688034,126.13607477860468,123.16457206143644,123.4212417602539,80962700,-1.8781107937785066,-1.6126626362638004,-1.6200430121728742,-1.7292720167246753,-1.5973646843945988,-0.7037515849646433,-1.6826475693559741,-2.0476216713322444,0.01474815593205434,2023-01-05,AAPL
124.39861137948095,128.62387085680967,123.2929310044788,127.96244049072266,87754700,-1.8964326281749113,-1.6273414193021378,-0.9142471096841536,-1.625317123015448,-1.6227003074558781,-0.31801821207169156,-1.7064806400011077,-2.059385983114349,0.0674220824112931,2023-01-06,AAPL
128.8015412677692,131.70394674213998,128.22895654270584,128.48562622070312,70790800,-1.916664384542081,-1.639723740381864,-0.8392833634958098,-1.5142912250136369,-1.6192640109632237,0.0076571903619210915,-1.7433262706842139,-2.0607228867403147,0.03934179635229735,2023-01-09,AAPL
128.59426707667564,129.58147936363704,126.48163338512475,129.05825805664062,63896200,-1.9351642261528335,-1.6487593784819452,-0.7539257753753501,-1.3977393336981105,-1.5916303411435275,0.28155234293761944,-1.7815946034127028,-2.0568791837810667,-0.01781462745701954,2023-01-10,AAPL
129.57159828407498,131.80269238208612,128.79170729193848,131.782958984375,69458900,-1.9529680997074885,-1.6631274268082943,-0.3615374808322873,-1.2237258428098248,-1.5323703248549054,0.6395376033393378,-1.8391239785947529,-2.030266142692625,-0.07519285006581666,2023-01-11,AAPL
132.16795510561155,132.5430854442494,129.75915527463124,131.70396423339844,71379600,-1.9724876520994976,-1.6759823506293807,-0.37222411151498996,-1.0776260720206587,-1.4537690031463617,0.8584659030107157,-1.9182094398107856,-1.9833643206201728,-0.13947111506752055,2023-01-12,AAPL
130.3415976184994,133.19463966232263,129.97633400317605,133.03668212890625,57809700,-1.9861642999906481,-1.6862007528004697,-0.17826850504308359,-0.9193361243555837,-1.3570919502662242,1.0630689018671347,-1.9846951447141257,-1.938244614787125,-0.1781170290357956,2023-01-13,AAPL
133.10579321952497,135.53432625738486,132.41474784548592,134.20159912109375,63646600,-1.987070709573988,-1.6919826006500727,-0.011464156558772849,-0.7575457185588501,-1.2452069404959047,1.2352109611106536,-1.9882827757294803,-1.9361605269896685,-0.21878484517806518,2023-01-17,AAPL
135.07038458340625,136.83748784767334,133.303266255476,133.48097229003906,69672800,-1.9859376475611645,-1.6942300412200808,-0.12919020382669494,-0.6425721993727757,-1.1311512933893588,1.2597808611719865,-1.9846827437057586,-1.9377864580269708,-0.2364625993306439,2023-01-18,AAPL
132.36540678256628,134.50765533885576,132.0593734264766,133.54019165039062,58280400,-1.9812438658744247,-1.6962618765438175,-0.11976339055742478,-0.5458539985246897,-1.01925677278143,1.2353186162797856,-1.9729914661523715,-1.9409554043253827,-0.3054803190424422,2023-01-19,AAPL
133.55002780951733,136.25499390289588,132.50358558076502,136.10690307617188,80223600,-1.9722286278991799,-1.6969478932365012,0.2750267973336304,-0.4010859072963601,-0.8988321703879455,1.331872404187296,-1.9463489839922203,-1.951676932297148,-0.30644506531050036,2023-01-20,AAPL
136.3537266947968,141.4872415250396,136.136538833656,139.3054962158203,81760300,-1.9630676919383598,-1.6958960312687867,0.6948546511340269,-0.20433124609528375,-0.7604840113382572,1.5347529077320314,-1.9084068446244888,-1.9746028911120026,-0.22843590950554657,2023-01-23,AAPL
138.51573942626007,141.32930018220668,138.50587272731724,140.7073516845703,66435100,-1.9463966802619306,-1.690891527630357,0.8601524832545886,-0.014556898143086965,-0.6092873519837444,1.6801877821622297,-1.8549191616641485,-1.999100703812909,-0.27985500249564155,2023-01-24,AAPL
139.0883015683729,140.60860145852004,137.03489874919626,140.0458984375,65799300,-1.9302113702321273,-1.694164706296968,0.7231532624033221,0.11537170200599328,-0.46058937228272984,1.651904702189748,-1.8130544939703122,-2.0117440330419667,-0.2864747088526632,2023-01-25,AAPL
141.33917349067576,142.4053645091988,140.08540973782974,142.11907958984375,54105100,-1.907665107300833,-1.6979147895097682,0.9743879494044718,0.2661347048927819,-0.30944204763026545,1.6796293523044836,-1.7614609261666352,-2.0219131208617935,-0.3562223534281041,2023-01-26,AAPL
141.3292912944412,145.34723680622537,141.25031251687773,144.06385803222656,70555800,-1.8754724194051,-1.6994501097122483,1.1897523118891176,0.4282534969060032,-0.15391070772006532,1.7292529420918035,-1.7098426871757335,-2.0120259470632442,-0.3368259566070243,2023-01-27,AAPL
143.1062524963994,143.6887039381187,141.02323465611641,141.1713104248047,64015300,-1.8538002318115476,-1.7040495570236462,0.5879948885348503,0.47500820555058026,-0.019503183040570304,1.490148039365475,-1.6790685028006977,-2.000969528179689,-0.36998198411473304,2023-01-30,AAPL
140.87516062877287,142.49418783542103,140.46053336332577,142.44482421875,65874500,-1.8305580508578057,-1.706989537680516,0.7455708458368644,0.5362716435948225,0.10110300324432477,1.3339277904050875,-1.6456175283094658,-1.9896074111268776,-0.4495470604503146,2023-01-31,AAPL
142.1289302044529,144.7351696002277,139.51282411039048,143.57025146484375,77663600,-1.7976046388558975,-1.7104456642299755,0.8818334438923865,0.6044566769830103,0.2121459271560117,1.2256792143538964,-1.6247029479673583,-1.944150065728286,-0.368969475282265,2023-02-01,AAPL
146.9958815985471,149.24672407231745,146.2752209542802,148.89134216308594,118339000,-1.7580152014592987,-1.7107527080742044,1.4221625269977107,0.7834631981338827,0.33919939311498964,1.4069059036144957,-1.5737570792887594,-1.918118821586183,-0.2721496213086585,2023-02-02,AAPL
146.13701293629845,155.36745253753844,145.93957351960248,152.52427673339844,154357300,-1.7103006997517283,-1.706512592741794,1.707228955032339,1.0045351661116568,0.48804255572437694,1.6535480580326614,-1.5153261352142826,-1.8834567832720561,-0.0005282283558565549,2023-02-03,AAPL
150.61895772492184,151.14217893420934,148.85183962560956,149.78968811035156,69858300,-1.6745148703775958,-1.7054999216298141,1.171711518564703,1.0949082642288843,0.626412365540929,1.5349979773110058,-1.4754543925734966,-1.8530864124737036,-0.02710061383593147,2023-02-06,AAPL
148.71364771535568,153.2449481745533,148.71364771535568,152.67236328125,83322600,-1.6348606519140936,-1.7031609919711808,1.4118772871911272,1.2240027665279785,0.7646707799680355,1.5337370694936117,-1.425425885691194,-1.8259048537548543,-0.010171833354940768,2023-02-07,AAPL
151.91222225530666,152.60326780122008,149.23687049310803,149.97727966308594,64120100,-1.600563861456242,-1.7006717919893886,0.9272720408289572,1.2408124075783544,0.8788664858059327,1.2613662153786007,-1.4026790711915518,-1.779678763311935,-0.04753291693515682,2023-02-08,AAPL
151.81346444457745,152.35643407265164,148.49643142830433,148.940673828125,56007100,-1.572433743241232,-1.6963271609762636,0.7496204824073679,1.2114275195490174,0.9639491742216468,0.9318298545093511,-1.3850399951755743,-1.7406376647869437,-0.061662194251967596,2023-02-09,AAPL
147.77400037597405,149.6327824911062,147.53670230127932,149.30650329589844,57450700,-1.5435743345599633,-1.689747772648683,0.7882188786175808,1.1816752896061442,1.025663018667608,0.6673129998034558,-1.373226997486047,-1.6936292266752426,-0.1602262256588031,2023-02-10,AAPL
149.24719136406156,152.5198501850578,149.21753098880535,152.11448669433594,62199000,-1.512296224240752,-1.6857919197715452,1.073450026337887,1.2137755554730838,1.0818877223746013,0.6051802625063489,-1.3502379165828264,-1.6539561072339235,-0.19332003578067877,2023-02-13,AAPL
150.40399819813007,152.03539434579272,149.15821711991074,151.47181701660156,61707600,-1.4839816569790991,-1.6824443279598935,0.9499443552354668,1.2066475777248082,1.1253456129310306,0.46067002213776675,-1.3350998449388896,-1.6117625898724708,-0.24081256448763447,2023-02-14,AAPL
151.38281594677636,153.745854522139,151.1554147270533,153.57777404785156,65573800,-1.4510328981065383,-1.67737635755303,1.162315037225156,1.238423306216112,1.166896262558446,0.4390815613494558,-1.3204806738662405,-1.559346443813267,-0.3026334780511769,2023-02-15,AAPL
151.77828778035447,154.566483327967,151.6201041650226,151.97604370117188,68167900,-1.4208072706086066,-1.6725974664110748,0.8457642215638405,1.2064901485772919,1.1933188328693618,0.26784365314478836,-1.3257797494933627,-1.490551953387433,-0.34279699294113714,2023-02-16,AAPL
150.6314217151784,151.27408335489702,149.14834246660095,150.82916259765625,59144100,-1.396670087743474,-1.666147192817175,0.6254517540346759,1.1365169647668483,1.1995171317867386,0.038920876106202054,-1.333852134478507,-1.4313636039295368,-0.3858404162333728,2023-02-17,AAPL
148.50566773790462,149.59326523615655,146.73586644892643,146.80506896972656,58867200,-1.384374518662705,-1.6610729817638703,-0.06159379829527174,0.964726904566669,1.1677974082741394,-0.39028118638464043,-1.3442255862715555,-1.3942820556711883,-0.36450418977450627,2023-02-21,AAPL
147.19065212608928,148.2584708875877,145.4999504020457,147.23020935058594,51011300,-1.3736802765147456,-1.6568346033104036,-0.0017780855221871388,0.8277159980841666,1.1131688559995467,-0.6495910323043533,-1.3520537260891765,-1.3633518687553312,-0.4093481981938295,2023-02-22,AAPL
148.39689471971093,148.64407457569817,145.57905341345287,147.7146759033203,48394200,-1.3611072958676929,-1.6519554780962966,0.06914521180483893,0.7210164045785924,1.0466849150855981,-0.7837846671395774,-1.3657603448941973,-1.3220032224324414,-0.43614224257499645,2023-02-23,AAPL
145.45050490064946,145.5296042594395,144.07618560082526,145.05502319335938,55469600,-1.3562938086759773,-1.6503587410464635,-0.3692301080232318,0.5597157359361441,0.9590589571482664,-1.0230955997814426,-1.373196334263635,-1.3037506703902626,-0.43324371657699257,2023-02-24,AAPL
146.0437354263551,147.48725716556407,145.7866587511589,146.25135803222656,44998500,-1.3527073967233536,-1.6486105420937296,-0.1778081066240475,0.4550544026272463,0.8666122743134957,-1.0776623977335935,-1.3763502969287735,-1.292792695839112,-0.48898300064153305,2023-02-27,AAPL
145.39119175781394,147.3982909462784,145.17367228142913,145.74713134765625,50547000,-1.345205326391568,-1.6457195070894604,-0.26286116875392257,0.3529268625003005,0.770849993880069,-1.1151923435624127,-1.3919645318509626,-1.2598899638017804,-0.5507977438549378,2023-02-28,AAPL
145.1736799451875,145.56916169404062,143.37420328858403,143.6708221435547,55479000,-1.34319529959778,-1.6398187335227796,-0.6016963113019825,0.21416515307201842,0.6646135875650332,-1.2337511750383245,-1.3973126885285854,-1.2497851882340578,-0.6010130761472643,2023-03-01,AAPL
142.75131384795435,145.05503189340783,142.27671766674902,144.26405334472656,52238100,-1.34205780960703,-1.63222521995201,-0.4920579493851739,0.11583828271101604,0.5586309975547069,-1.2308781749583129,-1.3998732274126335,-1.2445826667353543,-0.6280047885257716,2023-03-02,AAPL
146.3700174255545,149.4053933099208,145.66803508048022,149.3262939453125,70732300,-1.3413447050261877,-1.6198834529760264,0.307552576200406,0.16340458974344912,0.48400066015098236,-0.8759954405715781,-1.3991303062822638,-1.243920355335986,-0.5386041113127952,2023-03-03,AAPL
152.05515407809082,154.53684949594242,151.72888994336137,152.09471130371094,87558000,-1.3420489786680012,-1.6056638270144235,0.6529629668110293,0.26668502169288505,0.4463474747489259,-0.4574432881363584,-1.401321429520393,-1.2429612431071382,-0.45223641010393795,2023-03-06,AAPL
151.96616367909397,152.29244288057856,149.42516275115915,149.88986206054688,56182000,-1.3418847432155112,-1.5949613405242977,0.2623228062710773,0.2865854578816262,0.4204738068019873,-0.3241084551761189,-1.4010714133131459,-1.2428960566722163,-0.48554553982707704,2023-03-07,AAPL
151.08620232381537,151.73876071934626,150.11726157953802,151.14552307128906,47204800,-1.344388001720082,-1.5813241345048037,0.42423630711234145,0.328504708326026,0.4087249215210682,-0.16422707255163865,-1.4083688861108836,-1.2400300782562894,-0.5658056045435458,2023-03-08,AAPL
151.82771731158803,152.79665789932534,148.53528057877597,148.89122009277344,53833600,-1.3461685992168733,-1.5689371177930451,0.03667413148530699,0.29837416875249295,0.3928927352944684,-0.2104468138604987,-1.410748249787205,-1.2411034740310636,-0.5234729094073873,2023-03-09,AAPL
148.51554589298388,149.23730682187812,145.94486944980744,146.8248291015625,68572400,-1.3496375321618967,-1.556722011704326,-0.28875089586960595,0.21689303954230765,0.3628302032715208,-0.37152308773605586,-1.4119783517626543,-1.2469640701115992,-0.5310992010685197,2023-03-10,AAPL
146.1426312153812,151.41250811707283,146.03387146368914,148.7726287841797,84457100,-1.3505128208156245,-1.540611091190613,-0.0020069541039012197,0.19769179240581247,0.33468057896324566,-0.34987048341028415,-1.4130007824383177,-1.2476546503909034,-0.437125755853218,2023-03-13,AAPL
149.57344779147112,151.66952778576984,148.4067663113716,150.86866760253906,73695900,-1.3525553444643688,-1.5254454064540193,0.283808050227477,0.23125548764964898,0.31932695993172966,-0.20502981123200603,-1.418810947124913,-1.2454757606064804,-0.45235719483239073,2023-03-14,AAPL
149.48447760738804,151.52123700910988,148.22879983662045,151.26417541503906,77167900,-1.3528957734114344,-1.5102270448045316,0.33671892489076755,0.262743041299348,0.313766874572635,-0.09417474596484164,-1.4197677456228972,-1.2451254281450126,-0.4650631900594063,2023-03-15,AAPL
